Unnamed: 0,title,vidId,title_word_of,title_word_feat,title_word_audio,title_word_me,title_word_music,title_word_video,title_word_by,title_word_no,title_word_live,title_word_the,title_word_de,title_word_don,title_word_in,title_word_ft,title_word_offici,title_word_you,title_word_la,view_log
4581,le poppi - non non rien n'a changé - 1971,V9Po8lSIKww,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7.0212110959697975
4582,yo-yo Ma - bach cello suit n°.1  - prelud (hd),q2ZHjSA8mkY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37359511121559
4583,mhd - A kele nta,EFpGndwMiCQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.931082674530404
4584,ionel tudorach - La chilia-n port,dXfeU3k6FBs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8205051623003525
4585,n-jom legaci  -  love Is A bitch ( two feet mashup ),lK-gVVDwo3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3888114134735234
4586,king audi - juggin N’ finnessin,O7h7PcvLYdU,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2.4814426285023052
4587,rag'n'bon man - skin (live from the brit 2018) ft. jorja smith,mcJu5owNQtM,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,6.893947753348769
4588,gun N' rose - knockin' On heaven' door (subtitulada al español),0BRUDmTxdmA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.532018894642986
4589,charl aznavour - non Je n'ai rien oubli,Z_eZvJuZSQY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.843268915877018
4590,🎵mizter ro🎵n o n S T o P : 3 ​ បេះដូងខ្វះគ្នា (aaronsz☑️),vqkEKckmxlQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9121157290788537
4591,[mv] n.flying(엔플라잉) _ how R U today,n5t0wpWJzkw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.103161379437332
4592,bone thug N harmoni - crossroad,VMYAEHE2GrM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.921382524242432
4593,тото Н - чужди усмивки,Lez48XNEViM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.262436850333653
4594,bobbi shmurda - hot n*gga,vJwKKKd2ZYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.680714220771028
4595,the chipett - hot N cold ( HD videoclipe),F31LmTAHoNo,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7.667352399742731
4596,je n'ai pa chang - julio iglesias.flv,lfajSsIem5Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.571105290535171
4597,Et Si Tu n'existai pa - joe dassin lyric,abfQQ1hzN9M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6311352799524235
4598,rag'n'bon man - grace (offici audio),SCnsEy0tpbw,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9632697639214065
4599,sandra N - liar,KzFQokknfU8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.424089126562531
4600,agrupacion asi D' ron 2018 mix romantico N° 2,JSBxbIvlRuY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2944662261615933
4601,n'to - petit,8eh6HEmBxLs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.823989729313262
4602,"steve aoki, daddi yankee, play-n-skillz & elvi crespo - azukita [ultra music]",mGN3kfEk_P4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.55952619356194
4603,"steve aoki, daddi yankee, play N skillz & elvi crespo - azukita (offici video) [ultra music]",SWiaqhNSXeg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,7.5875572851170805
4604,"u2, scorpions, gun N' roses, bon jovi, led zeppelin.",6JUy7p7wiDc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7537882088294685
4605,"chri brown, tyga - bitch N marijuana (audio) ft. schoolboy Q",n9RIWKIwb-8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.423300067229068
4606,kid cudi - day n night lyric ! (original),EUvbrY_ec60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.52667555735609
4607,celtic woman - níl sé'n Lá,zsewvO75Mgw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.015141211740079
4608,amel bent - Tu n'e plu là (clip officiel),6xQXRkCIfPE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.148905722363646
4609,kid cudi - day 'n' nite,VrDfSZ_6f4U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.043289927573852
4610,dmitri shostakovich -  waltz no. 2,mmCnQDUSO4I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.538559910556482
4611,G herbo - pac n dre,kGSZjiycavQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.349168114226599
4612,day 'n' nite (nightmare),wSuCGjlVk-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.700608196460284
4613,salt-n-pepa - shoop,4vaN01VLYSQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67509480725981
4614,logic & rag'n'bon man - broken peopl (from bright: the album) [lyric video],o9zRQijCN5w,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7.48479224938083
4615,ricegum - fortnit N chill (offici music video) (fortnit rap),XHarZFMCdNo,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.8864935452573635
4616,lou bega - mambo no. 5 (A littl bit of...) (offici video),EK_LN3XEcnw,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,8.258191281868442
4617,n-dubz - I need you (offici video),Nxq-wCf5G8o,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,7.351958151890634
4618,key N krate - dum dee dum (jikay remix) [official],Dg6HQ8RlPGQ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.370779624265845
4619,"sambata-n bmw-u, duminica-n ml-u feat. lega (offici video)",WLgLM5hhAZ4,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,7.116812591025098
4620,wreckx-n-effect - rump shaker (origin video),xdCp_j8Wyuw,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6.632431679190786
4621,clip - rayan et abi - La ilaha illallah (il n'i a de dieu qu'allah),otpo9ncvNs4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7.697925391284129
4622,tibz - On n'est pa bien là ? [clip officiel],MFojYlUyRss,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1460939111997535
4623,bone thugs-n-harmoni - I tri ft. akon,q4EiBFUpFXg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.928228145336001
4624,"chri brown, tyga - bitch N marijuana ft. schoolboy Q",H5VVzbVHA7U,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3724680228380235
4625,heidi kabel - An de eck steiht ehn jung mit 'n trudelband 1995,HJ8Tcj1CbSw,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6.169458408456514
4626,salt-n-pepa - push It,vCadcBR95oU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.923701983673481
4627,steve miller band - rock 'N ME,vUHtJJ1Fgjs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91396672890871
4628,jorg & mateu - coração calejado [terra sem cep] (vídeo oficial),N-jXpmcLdRY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.826601612843524
4629,gun N' rose - yesterday,NDOPlpH6NZM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.418601878185902
4630,gun N' rose - shadow Of your love (lyric video),aHUmy5PvPjQ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.7079923435145385
4631,a$ap rocki - gunz N butter (audio) ft. juici J,zccsX_Pxxnk,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.274684689159912
4632,gun N' rose - it' So easi,FMbl1ntpIXQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.476171283054298
4633,avril lavign - rock N roll,uuNTO31FlY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.9574912522076
4634,georg friedrich handel concerti grossi Op 6 N 1-12,eqksy-991sI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.275807111803553
4635,hungria hip hop - não troco (offici music),hBecvGXZaNM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.228259148973848
4636,kodak black - roll N peac 2,pPzeSk9f83o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.40644036638963
4637,Je veux n'être qu'à toi - emmanuel (exo eclat 1),Uk7oKGypo0Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.341668327727272
4638,kati perri hot 'n cold lyric,A_FreDrOFd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3966130378746024
4639,n'to - La clé de champ,qd_8mm906GA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3821280347809735
4640,biggi small - notori thug,N6XhzXB3oY8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.623472398401617
4641,n-dubz ft. Mr hudson - play with fire (offici video),S0QFLZCH3FI,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,7.469006455352117
4642,"charl aznavour - non, JE n'ai rien oublié 1991",gC_uObhPd-g,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.483486306412169
4643,ヨルシカ - 雲と幽霊 (music video),JJaCwW4HyVs,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6.374827501334639
4644,beethoven : concerto pour piano n°3 ( alic sara ott / orchestr philharmoniqu de radio france),PM0HqmptYlY,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.993610795018804
4645,n'夙川boy - プラネットマジック,8OyGoNreQpk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.317075235792612
4646,chopin - nocturn op.9 no.2,9E6b3swbnWg,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7.9228370422918335
4647,rag'n'bon man - human lyric,RpimiNvcRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.409292463778403
4648,bea miller - fire N gold (offici video),kjWHpTkH7pA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.3460301463069495
4649,deadmau5 feat. rob swire - ghost N stuff,h7ArUgxtlJs,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.719360750046955
4650,smiley - indragostit (desi n-am vrut) [offici video],_P9yPpQ0vTo,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,7.250541099907652
4651,morodo - rap 'n parti [2010],Zp9CRAWBPhg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3699030021284475
4652,rag'n'bon man - skin (audio),yU6gG-p5FZc,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.686420882648496
4653,sound'n'grac & filip lato – 100 [offici music video],sDmUjj6i5GI,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,7.280382620601469
4654,salt 'n' pepa - whatta man 1994 (feat. En vogue),8-WFNbMohTQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.172052271606583
4655,"sniff 'n' the tear - ""driver' seat"" (offici video)",9SCzVEUlqqA,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,6.1398926185547005
4656,oliv n'goma - icol,QJJCwCpep_I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.687701218001077
4657,rag'n'bon man - die easi (offici video),gsVgqms1slE,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.613155707779044
4658,imagin dragon - believ (romi wave cover) [nsg remix],QDX-1GuF2Gs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2690820551722135
4659,joe dassin : Et si tu n'existai pa + parol,mrWuXx-WEvQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.710171881309185
4660,"hélène ségara, joe dassin - Et si tu n'existai pa (clip officiel)",qmqruqnj99M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.0088170093944
4661,zweed n' roll - ช่วงเวลา [still aliv session],dkvHeCd4XKU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.920904562064438
4662,stand Up / stand N rock #nodapl (offici video),Onyk7guvHK8,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6.111422151404624
4663,джарахов — rock'n'rofl (album snippet 2018),nnJIhqZthH4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.161132520845095
4664,petula clark - La nuit n'en finit plu,ymwY8Wnl_hk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6.0696507099871955
4665,grigor lese.  cântă cucu-n bucovina! imnul românilor din întreaga lume!,f-wcMfGdMow,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7.173747224308312
4666,evgeni kissin play chopin waltz op.64 n.2,WVsGf1ag6Us,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6.382582338566201
4667,"david bowi – rock 'n' roll suicid (live, 1973)",CD1nzOeS6U0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.081300850934575
4668,skrillex - rock n roll (will take you to the mountain),eOofWzI3flA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.162669374223018
4669,zeni N - leav It all behind (mad morello & igi remix),UFvs3DVvvN0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.480186088428838
4670,sweet child O' mine - drum cover - gun N' rose (mobil version),bK2Cj7gH3-0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.825431765506874
4671,jorg drexler no presenta n1,PycgYziA5uM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.079965886004065
4672,"charl aznavour - non, je n'ai rien oublié (with lyrics)",_1EMN7M0vaY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.392082352337004
4673,it' A long way TO the top (if you wanna rock 'n' roll) - AC DC,-sUXMzkh-jI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.217987933362303
4674,gener - banii n-aduc fericirea - CD - s-a rupt lantul de iubir,DI0cVALj14s,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.1289044883467625
4675,bone thug n harmoni - thuggish ruggish bone,2tzSjtuMGOQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154691801818032
4676,selena gomez - come & get It,n-D1EB74Ckg,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77924938447771
4677,[mv] somdef(썸데프) _ slip N slide (feat. crush) (미끌미끌),7TgeVZT8JUY,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5.0961937053020785
4678,most power lord vishnu song [10 avatar ]  *w*a*r*n*i*n*g,BpqS9nwCZJw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24462342843235
4679,gun N' rose - don't cri live In tokyo 1992 HD,MqRcuoOi7rI,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.457931678857875
4680,sylwia grzeszczak feat. sound'n'grac - kiedi tylko spojrzę [offici music video],goH0I0aLTS0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7.476871231813682
4681,gun N' rose - live and let die,6D9vAItORgE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7374970194021335
4682,iamamiwhoami; n,N0BsI8R4izQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.248097648154488
4683,gustavo dudamel - danzon n°2,PgcrLj2DAkM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.221716704021911
4684,"high rate gabru/ban Ja rani | t-seri mixtap punjabi | guru randhawa, neha kakkar | bhushan kumar",y_uUB3CBqOc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.038806125727646
4685,kid 'N play | drink champ (full episode),edYANDO7GKM,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5.516452076555433
4686,gabi lunca - Da mama cu biciu-n mine,vHJPk2p8Xzk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8134351318603965
4687,dani mocanu - baiatul meu n-am sa te la ( ofici audio ) 2018,7rF2htq8Zbw,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.296638868586205
4688,johnni hallyday - joue pa De rock'n'rol pour moi [live],1c32Ka09we0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.602934430935441
4689,kati perri - hot n'cold lyric,P466Nq-kjY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829998024460231
4690,gun N' rose - sweet child O' mine live In tokyo 1992 HD,pS5SsssJhcg,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.495219952468059
4691,marina kay - pour que tu m'aim encor - n'oubliez pa le parol,anF663b2ZBA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.448958786431152
4692,N. paganini capric no. 5 | sumina studer,0jXXWBt5URw,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,6.4051299275252775
4693,limp bizkit - N 2 gether now ft. method man,tMLetx7SjCw,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6.800735975178622
4694,rag'n'bon man - As you are (offici video),6L8N4hpEbaM,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,6.822845481864872
4695,би-2 - мой рок-н-ролл (полная версия)/ bi-2 - My rock 'n' roll (full),7XiGBWapT14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.115351521740187
4696,xxxtentacion - sad!,pgN-vvVVxMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.694611807178319
4697,gun n'rose -welcom To the jungl live at download festiv 2018,5Gjfr2yNCRs,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.380077675621583
4698,shurik'n - samouraï (clip officiel),QMBTDuvl6dQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.361376859822732
4699,deadmau5 - ghost 'n' stuff (feat. rob swire) [extend version],UpHK69PYZXw,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.969651169131223
4700,ionel tudorach - La chilia-n port - origin si autent,ANbVBuYw9sY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.866976345521513
4701,"patti smith - ""rock 'n' roll nigger""",b1o68h4Usqs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.275743130367173
4702,Je n'aurai pa le temp -michel fugain  (1967),E9xgdEdSpOM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.878158007720847
4703,"pandem kodi 2 telugu trailer | vishal, keerthi suresh | yuvanshankar raja | N.  lingusami",yvhGq7AltNw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.904737719150658
4704,lil dicki  - freaki friday feat. chri brown (offici music video),aZla1ttZHaw,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,8.606385685459221
4705,rexx life raj - shit N' floss (offici video),sN6ObKBkcV0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.446344518787403
4706,tha crossroad lyric - bone thugs-n-harmoni,y-JmZ9ADhYg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.263650789383182
4707,ghost'n'ghost - lighthous [royalti free music],xVzeZGRZk0s,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.023639241673914
4708,florent pagny-n'import quoi,Ceh51L6uegk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61630617429935
4709,joan jett I love rock n' roll: lyric,yFHg0uRAyVs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51314035272583
4710,thi Is what rock N roll look like (explicit),i9LCHgpzfxQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.184952581834002
4711,Zé neto e cristiano - você não É ela part. henriqu e juliano - dvd Um novo sonho,qH4yRUxpAxo,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,7.400287580550313
4712,freaks'n'beatz - We are back,k3aZpSqa10o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1316635669224935
4713,"instrument music - piano, light, relax - n°005 (4k)",7gz-gcHSPhw,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,5.149711649687932
4714,rachmaninoff: piano concerto no.2 op.18 - anna fedorova - complet live concert - HD,rEGOihjqO9w,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,7.288393466997207
4715,ヨルシカ - ヒッチコック (music video),t7MBzMP4OzY,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6.955998042162192
4716,garou je n'attendai que vou (lyrics),7Q88B8up4ig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.459362628987192
4717,phoeb ryan - boyz n poizn (video),oRxkZevnuQs,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.685427320973191
4718,monica odagiu - dragost n-are plural,fdvMjZw21wI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5107575480212905
4719,carnav de venecia - n.paganini,n-ykqFce8Ds,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.62123134433105
4720,splurg “pint N Da back” (wshh exclus - offici music video),VPiCDhxLErI,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,5.804607563473357
4721,ace hood - Go N' get It,oObPhHPvlwo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0601840116079195
4722,Ce n'est pa mon combat - sandra kouam,9Na26G3JkT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.273232834043045
4723,david bowi - rock n roll suicid,9jg4ekLG9Zo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.906292795721401
4724,skrillex - rock N' roll (will take you To the mountain),iIyE3EDCigE,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.535467511999704
4725,ac/dc - rock N roll train (offici video),FrFvNphZ5BQ,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,6.496780662280079
4726,jami N common - rumbl and sway,T-K2BohOav8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.609574454696013
4727,bone thug N harmoni - ecstasi,_1phPovdIto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.205585071127957
4728,kung - don't you know (offici video) ft. jami N common,Nf-FLiO4p3c,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,7.608571920890022
4729,deadmau5 - ghost N stuff (nero remix),3Gb3faOzvBk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.348070378113038
4730,"ophéli gaillard, bach, prelude, cello suit n. 1",poCw2CCrfzA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.321147748205036
4731,rock 'n roll grundschritt - get the danc (getthedance.com),XTqIr5Fd8VQ,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6.395436656663471
4732,"baustel - veronica, n.2 (offici video)",ZgcA7eEGvPI,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.1678653225935065
4733,shadow chronicl - supernatur (N & W remix),QImPjNMHHd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785329835010767
4734,laura pausini On N oubli jamai rien On vit avec,Qwh9RhPW2OQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.570152249406156
4735,b.u.g. mafia - bag pula-n lume Si v-o fac cadou (feat. villy) (prod. tata vlad),285OKea14Sc,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7.318647944330008
4736,truck stop - ich möcht' so gern dave dudley hör'n,W6VNQntjY5k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9198794891941615
4737,nando rei - rock 'n' roll (lyric vídeo),CY9TdHFOTuA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.799368122831066
4738,karaok patienc - gun N' rose *,ouRPDe_AS68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.402478905206345
4739,vlog'n'beat,3iVq6B5xwnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381295623003826
4740,100 riff (A brief histori of rock N' roll),xiC__IjCa2s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.492146482955607
4741,akcent feat. sandra N - amor gitana (offici music video),mXSryKIbE7g,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7.761688685207883
4742,betül demir - sana n'olmuş,gb5XJuLj6mw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.617884572371337
4743,gun N' rose - dead hors,u8X76NRiQLQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.497385611473168
4744,dido - & youssou n'dour - 7 second,YFKJv8UqeCY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.918993789205141
4745,gun N' rose - move To the citi (lyric video),FcJfZ9jjwrY,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5.993976007345832
4746,kid cudi - day 'n' nite (crooker remix),YcVPnX-nML4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.495123159115442
4747,evergreen carnat instrument flute | best Of dr.n.ramani | classic music | thyagaraja,IhfsKWLDf7A,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,5.4495154244920485
4748,R. kelli - bump N' grind,uAXxkNaRkp8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.536128568726832
4749,the roll stone - it' onli rock 'n' roll (but I like it) - offici promo,JGaBlygm0UY,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.8270053343503765
4750,iggi pop - Et si tu n´existai pa,BdkeG46BGDw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.023934445446721
4751,snoop dogg - peach N cream ft. charli wilson,1UAIxwYEgm0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.170031067264179
4752,rita lee - bossa'n beatl,XEd2YPl8VFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.529878278241147
4753,et vou n'ecoutez pa,JQhiOvehA74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0827135801713315
4754,"deadmau5 ""moar ghost N stuff""",bXWk-aInsow,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2006410126170985
4755,LA chilia-n port,wl6vUJ-efiU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.267826198050937
4756,ghost 'n' stuff,vIGH0zfu4DQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9719388478677615
4757,gun N' rose - the garden,s20h7uJ8CCI,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6.157251510205366
